id,domain_intent,sentence
21227,$$Poi#PoiLocationNearBy,紅羅罩附近的第一銀行
21241,$$Poi#PoiAddr,羅斯福路三段二五三號是哪個捷運站
21244,$$Poi#GoToAddr,羅東鎮禮運路七十六之十一號怎麼去
21315,$$Poi#PoiAddr,花蓮公正街包子店在哪裡
21504,$$Poi#PoiAddr,西堤牛排南平街的店在哪裡
21640,$$Poi#GoToAddr,軍功路水舞饌怎麼去
21642,$$Poi#GoToAddr,台北市農安街你會走嗎
21857,$$Poi#GoToAddr,雲林縣斗六市保長路一零八巷三十七之七號幫我導航過去
21895,$$Poi#PoiLocationNearBy,順興日式料理在哪裡
22033,$$Poi#GoToAddr,高雄市建國四路怎麼去
22090,$$Poi#GoToAddr,高雄市路竹區一百一十六號該怎麼去
23653,$$Poi#PoiLocationNearBy,三重體育館在哪裡
23975,$$Poi#PoiLocationNearBy,中國醫藥學院靠近哪裡
24469,$$Poi#PoiLocationNearBy,五王國小他是在哪啊
26615,$$Poi#PoiLocationNearBy,馬公高中要怎麼去
27050,$$Poi#PoiLocationNearBy,南投日月潭的要怎麼去
27064,$$Poi#PoiLocationNearBy,南投楠仔湖怎麼去
27101,$$Poi#PoiLocationNearBy,南投縣日月潭在哪裡
27103,$$Poi#PoiLocationNearBy,南投縣松柏嶺是靠近哪邊
28431,$$Poi#PoiLocationNearBy,台北世貿一館要怎麼走
29956,$$Poi#PoiLocationNearBy,台南大飯店在哪裡
30259,$$Poi#PoiLocationNearBy,台大校園門市在哪邊
30298,$$Poi#PoiLocationNearBy,台新醫院的地址
30384,$$Poi#PoiLocationNearBy,台東泰式泡菜餐廳在哪裡
30690,$$Poi#PoiLocationNearBy,台灣旅館的地址是哪
30882,$$Poi#PoiLocationNearBy,台灣麗寶樂園在哪邊
31107,$$Poi#PoiLocationNearBy,合歡山附近哪裡有民宿
32200,$$Poi#PoiLocationNearBy,嘉義民雄東隆國小在哪裡
32689,$$Poi#PoiLocationNearBy,土城國中的地址
33127,$$Poi#PoiLocationNearBy,基隆哪裡有賣尬
33717,$$Poi#PoiLocationNearBy,大豐國小到底在哪裡
33897,$$Poi#PoiLocationNearBy,太子國中的地址
35155,$$Poi#PoiLocationNearBy,小霸尖山要從哪裡進去
35422,$$Poi#PoiLocationNearBy,台南市柳營區農會要怎麼走
36093,$$Poi#PoiLocationNearBy,彰化縣火車站在哪裡
37290,$$Poi#PoiLocationNearBy,我現在要怎麼到大東夜市
38043,$$Poi#PoiLocationNearBy,台中市汽車旅館在哪
38518,$$Poi#PoiLocationNearBy,文化醫院是在哪裡
38989,$$Poi#PoiLocationNearBy,新竹市大潤發購物中心怎麼去
39290,$$Poi#PoiLocationNearBy,中壢義式美食在哪裡
39636,$$Poi#PoiLocationNearBy,灣內國中的地址
39982,$$Poi#PoiLocationNearBy,昌平國小的附近有什麼東西
40200,$$Poi#PoiLocationNearBy,晚上三多商圈哪裡可以住宿
41124,$$Poi#PoiLocationNearBy,查師大附近有什麼吃的
41726,$$Poi#PoiLocationNearBy,楊梅修理電視店家的地址
41975,$$Poi#PoiLocationNearBy,武漢國中派出所在哪
43410,$$Poi#PoiLocationNearBy,現在位置附近有什麼好吃的
45119,$$Poi#PoiLocationNearBy,興豐鄉旅行社旁邊有吃的嗎
45580,$$Poi#PoiLocationNearBy,茄拔國小在哪裡
45877,$$Poi#PoiLocationNearBy,蘆竹鄉宮古島有什麼
46152,$$Poi#PoiLocationNearBy,觀音國中要怎麼去
46201,$$Poi#PoiLocationNearBy,誠品書店旁邊的美食有什麼
46344,$$Poi#PoiLocationNearBy,請問捷運站怎麼走
47442,$$Poi#PoiLocationNearBy,達明眼科醫院在哪啊
48026,$$Poi#PoiLocationNearBy,金山法鼓山怎麼去比較好
48482,$$Poi#PoiLocationNearBy,附近哪裡有好吃的燒烤店
48655,$$Poi#PoiLocationNearBy,附近店家有什麽好的
49029,$$Poi#PoiLocationNearBy,附近有沒有賣牛肉麵的
49124,$$Poi#PoiLocationNearBy,附近泡溫泉的景點
49300,$$Poi#PoiLocationNearBy,附近的小旅館
50170,$$Poi#PoiLocationNearBy,找逢甲大學附近的車站
50789,$$Poi#PoiLocationNearBy,高雄市漢民國小怎麼去
51654,$$Poi#TaiwanAreaPoi,中部地區有哪些景點可以玩
51655,$$Poi#TaiwanAreaPoi,中部好玩景點
51656,$$Poi#TaiwanAreaPoi,中部景點
51657,$$Poi#TaiwanAreaPoi,中部有什麼好玩的
51658,$$Poi#TaiwanAreaPoi,中部的景點
51659,$$Poi#TaiwanAreaPoi,中部那裡好玩
51660,$$Poi#TaiwanAreaPoi,北部要怎麼好玩
51661,$$Poi#TaiwanAreaPoi,北部景點查詢
51663,$$Poi#TaiwanAreaPoi,東部麻油料理推薦
51664,$$Poi#TaiwanAreaPoi,北部地區有什麽好玩的現在
51668,$$Poi#TaiwanAreaPoi,南台灣的美食有什麼
51672,$$Poi#TaiwanAreaPoi,南部一日遊景點查詢
51674,$$Poi#TaiwanAreaPoi,南部哪裡好玩
51675,$$Poi#TaiwanAreaPoi,南部景觀餐廳
51676,$$Poi#TaiwanAreaPoi,南部景點
51680,$$Poi#TaiwanAreaPoi,在北部哪裡好玩
51681,$$Poi#TaiwanAreaPoi,南部哪裡有特色燒肉
51686,$$Poi#TaiwanAreaPoi,中部旅遊景點
51687,$$Poi#TaiwanAreaPoi,東部旅遊景點
51688,$$Poi#TaiwanAreaPoi,著名南部機車行
51689,$$Poi#TaiwanAreaPoi,請問中部地區有哪裡可以玩
51692,$$Railway#Order,二零零六年二月十號羅東到花蓮的台鐵車票一張
51713,$$Railway#Order,一零四年十二月二十三日的台南到大林站火車票一張
51722,$$Railway#Order,一月十四號台北到左營自強兩張
51763,$$Railway#Search,中壢到台北火車莒光還有位置嗎
51820,$$Railway#Order,二月十號新營到台中自強號一張
51864,$$Railway#Search,今天花蓮到台北的車子還有位置嗎
51930,$$Railway#Order,八月二十一號晚上莒光台北到台東一張
52075,$$Railway#Order,一月五號台中到花蓮的普悠瑪兩張
52092,$$Railway#Search,台中烏日站出發的電聯車幾點發車
52120,$$Railway#Search,台北到楠梓火車時刻
52122,$$Railway#Search,台北到花蓮台鐵票價可以列給我嘛
52130,$$Railway#Search,台北到花蓮的車票還有嗎
52203,$$Railway#Search,台南到鳳山火車時刻
52236,$$Railway#Search,台鐵自強號中壢到台南要多少錢
52430,$$Railway#Order,我要訂台鐵沙鹿到花壇的莒光號一張
52444,$$Railway#Search,台鐵火車時間
52456,$$Railway#Search,台鐵班次表
52506,$$Railway#Order,台鐵訂票二零一六年五月八號下午從花蓮到新左營站一張
52536,$$Railway#Order,台鐵訂票樹林車站至花蓮莒光一張
52537,$$Railway#Order,台鐵訂票瑞芳到台北的自強號兩張
52551,$$Railway#Order,台鐵訂票高雄到屏東莒光一張
52590,$$Railway#Order,我要訂從台北到高雄的火車票三張
52609,$$Railway#Order,本周五嘉義到阿里山中興號四張有位置嗎
52717,$$Railway#Order,宜蘭到花蓮普悠瑪號三張票
52739,$$Railway#Order,屏東到金崙台鐵莒光號一張
52742,$$Railway#Search,屏東到高雄自強號是幾點的
52747,$$Railway#Order,山佳到樹林火車站區間車一張票
52827,$$Railway#Order,訂從彰化站到台南站的自強號兩張
52879,$$Railway#Order,我想訂去台北七點半以後的車
52894,$$Railway#Search,我是要怎麼坐火車去台東
52907,$$Railway#Order,我要一張從台南到高雄的火車票
52912,$$Railway#Search,我要南投的火車時刻表
52933,$$Railway#Order,我要訂車票
53029,$$Railway#Order,我要訂台鐵
53030,$$Railway#Order,我要訂台鐵三點五十四分台北發的自強號
53077,$$Railway#Order,我要訂的是六月九號台中往高雄的火車
53084,$$Railway#Order,我要訂耶誕節的火車票
53086,$$Railway#Order,我要訂菜寮到台中的莒光號
53090,$$Railway#Order,我要訂高雄到桃園的車票
53136,$$Railway#Order,斗六到台東站普悠瑪號
53144,$$Railway#Order,新營到萬華台鐵火車票三張
53161,$$Railway#Search,新營到嘉義火車幾點有
53228,$$Railway#Search,明天十點到高雄的火車有幾台
53260,$$Railway#Search,明天中壢火車時刻表
53276,$$Railway#Order,訂明天苗栗到台北的火車票
53321,$$Railway#Order,板橋到桃園的台鐵
53323,$$Railway#Search,板橋到花蓮自強號來回票有位置嗎
53357,$$Railway#Order,桃園到高雄左營站下午三點的自強號一張
53494,$$Railway#Order,火車湧進到員林的區間車一張
53513,$$Railway#Search,火車資訊
53529,$$Railway#Search,煤源到橋頭火車時刻表
53564,$$Railway#Order,竹北到台中火車票一張
53570,$$Railway#Order,竹南到新竹的區間車一張
53605,$$Railway#Order,自強號六點三十的有馬往台中的票一張
53614,$$Railway#Order,台北到高雄的自強號兩張
53622,$$Railway#Search,花蓮到台北的火車時間
53654,$$Railway#Search,苗栗到高雄的火車時刻表
53656,$$Railway#Order,苗栗火車到台北的莒光一張
53705,$$Railway#Search,請再幫我看四月九號台北到瑞穗的莒光號
53851,$$Railway#Order,高雄左營站到台北的普悠瑪一張
53867,$$Railway#Search,鶯歌到桃園的時刻表
53873,$$Railway#Search,七點二十的普悠瑪號有沒有位置
53874,$$Railway#Search,九月三號普悠瑪號有位置嗎
53876,$$Railway#Search,你幫我查九曲堂到台東的火車票
53877,$$Railway#Search,你幫我查精聯的火車時刻表
53878,$$Railway#Search,你查火車新左營到路竹有什麼車
53879,$$Railway#Search,你查的是一月三十號從台北到台南六點出發的所有車種
53881,$$Railway#Search,元月十八日的火車查詢
53882,$$Railway#Search,六月二十一號早上太魯閣號
53883,$$Railway#Search,台東至台北所有車次查詢
53884,$$Railway#Search,台鐵台南站有沒有直達車
53885,$$Railway#Search,台鐵時刻查詢
53886,$$Railway#Search,台鐵有沒有晚上訂票服務
53887,$$Railway#Search,台鐵查票
53888,$$Railway#Search,台鐵查詢
53889,$$Railway#Search,台鐵票查詢
53890,$$Railway#Search,台鐵訂票查詢
53891,$$Railway#Search,台鐵車票查詢泰山北上時刻表喔
53893,$$Railway#Search,台北到台東火車時刻表
53894,$$Railway#Search,宜蘭到大林下午自強號
53895,$$Railway#Search,幫我查二十二號礁溪到花蓮車票
53897,$$Railway#Search,幫我查七月十七號的台鐵車票
53898,$$Railway#Search,幫我查潮州到新左營的火車時刻表
53899,$$Railway#Search,幫我查火車到台北時間
53900,$$Railway#Search,幫我查火車湖口到台北火車時刻表
53901,$$Railway#Search,幫我查到五堵車站的區間車
53902,$$Railway#Search,從苗栗到花蓮有沒有太魯閣號
53903,$$Railway#Search,從頭城火車站到宜蘭火車站這禮拜六火車時刻表
53904,$$Railway#Search,我想問台鐵台往花蓮的車次
53905,$$Railway#Search,我想查七月二號從台中車站到板橋火車站的時刻表
53906,$$Railway#Search,我想查台中到板橋車站的火車
53907,$$Railway#Search,現在有沒有火車從宜蘭開到台北
53910,$$Railway#Search,我查台鐵台東到花蓮火車時刻表
53913,$$Railway#Search,我要查車票
53914,$$Railway#Search,於台鐵查詢斗六到台北
53915,$$Railway#Search,明天我要查苗栗到台中的火車時刻
53916,$$Railway#Search,明天的火車查詢
53917,$$Railway#Search,明天第一班自強號從哪裡到哪裡
53918,$$Railway#Search,星期一的普悠瑪號是幾點
53919,$$Railway#Search,普悠瑪號票價多少
53921,$$Railway#Search,查台鐵的時刻表
53922,$$Railway#Search,查台鐵票的價錢
53923,$$Railway#Search,查東澳火車站到大湖火車站的車次
53924,$$Railway#Search,查樹林到花蓮自強號幾點有
53925,$$Railway#Search,查火車新左營到路竹十二點有班次嗎
53926,$$Railway#Search,查火車時刻表
53927,$$Railway#Search,查火車時刻表啦
53928,$$Railway#Search,查詢八月二十二號到台中火車站的火車
53929,$$Railway#Search,查詢八月二十二號台中火車站到三成
53930,$$Railway#Search,查詢八月二十台中車站到三重的車次
53931,$$Railway#Search,查詢區間
53932,$$Railway#Search,查詢台鐵台東往高雄車次
53933,$$Railway#Search,查詢台鐵台東往高雄時刻表
53935,$$Railway#Search,查詢台鐵時刻表
53936,$$Railway#Search,查詢台鐵時間表
53937,$$Railway#Search,查詢台鐵訂票
53938,$$Railway#Search,查詢台鐵車票
53939,$$Railway#Search,查詢大清到南投集集的台鐵火車
53940,$$Railway#Search,查詢最近的台鐵火車時間
53941,$$Railway#Search,查詢楊梅到談文火車站車次
53942,$$Railway#Search,查詢楊梅火車站到泰安火車站
53943,$$Railway#Search,查詢火車
53944,$$Railway#Search,查詢火車時刻表
53945,$$Railway#Search,查詢火車車票
53946,$$Railway#Search,台北到台中的普悠瑪號有沒有車票
53947,$$Railway#Search,幫我查彰化到員林的時刻表
53948,$$Railway#Search,火車查詢
53949,$$Railway#Search,火車查詢表
53950,$$Railway#Search,火車票價查詢
53951,$$Railway#Search,查板橋到桃園明天的台鐵車票
53952,$$Railway#Search,當我查詢明天早上七點半到八點的火車到板橋
53953,$$Railway#Search,請幫我查火車票
53954,$$Railway#Search,查宜蘭到大林站自強號跟莒光號
53956,$$Railway#Search,自強號有沒有停靠潮州
53959,$$Railway#Search,蘇澳新站停到花蓮的火車
53960,$$Railway#Search,要查火車時刻表
53961,$$Railway#Search,訂台鐵火車票幫我查
53962,$$Railway#Search,請問普悠瑪號有經過那幾站呢
53963,$$Railway#Search,請幫我查火車
53964,$$Railway#Search,這麽查火車
53965,$$Railway#Search,那幫我查一下台北火車時刻表
53966,$$Railway#Search,那幫我查喔台南到嘉義的火車班次
53970,$$Railway#Search,下午三點有沒有自強號從台北往新竹
53972,$$Railway#Search,麻煩查詢斗六到台東的普悠瑪時間
53973,$$Stock#AddStockToMyStock,F*AS納入啦
53974,$$Stock#AddStockToMyStock,F-君耀加入嗎
53975,$$Stock#AddStockToMyStock,F-安瑞納入
53976,$$Stock#AddStockToMyStock,化纖股云光選為
53977,$$Stock#AddStockToMyStock,可以詢台虹納入了
53978,$$Stock#AddStockToMyStock,台積電加入
53979,$$Stock#AddStockToMyStock,查詢邑錡加入別
53980,$$Stock#AddStockToMyStock,欣巴巴的建設納入自選股
53981,$$Stock#AddStockToMyStock,群創自選股票
53982,$$Stock#AddStockToMyStock,股票永彰納入
53983,$$Stock#AddStockToMyStock,華南金加入
53984,$$Stock#AddStockToMyStock,請問晉泰加入
53985,$$Stock#AddStockToMyStock,請問晶采加進
53986,$$Stock#AddStockToMyStock,請問群電加入
53987,$$Stock#AddStockToMyStock,請問聯昌選為
53988,$$Stock#AddStockToMyStock,請問萬潤增加
53989,$$Stock#AskCounterExponent,上櫃中壢
53990,$$Stock#AskCounterExponent,今天台股走勢是多少
53991,$$Stock#AskCounterExponent,今天指數
53992,$$Stock#AskCounterExponent,今天指數收盤
53993,$$Stock#AskCounterExponent,今天收盤指數
53994,$$Stock#AskCounterExponent,今天的股票收盤指數
53995,$$Stock#AskCounterExponent,今天的道瓊工業指數
53996,$$Stock#AskCounterExponent,今天的道瓊指數手機店的
53997,$$Stock#AskCounterExponent,今天股市指數
53998,$$Stock#AskCounterExponent,今天股市收盤指數
53999,$$Stock#AskCounterExponent,今天股票行情
54000,$$Stock#AskCounterExponent,他今天收盤行情
54001,$$Stock#AskCounterExponent,你勝上櫃股票多少錢
54002,$$Stock#AskCounterExponent,六月三十封關價是多少也是
54003,$$Stock#AskCounterExponent,六月三十收盤價是多少
54004,$$Stock#AskCounterExponent,六月三十的關係操盤的是多少
54005,$$Stock#AskCounterExponent,告訴我今天股票行情
54006,$$Stock#AskCounterExponent,昨天股市行情
54007,$$Stock#AskCounterExponent,晶讚股市上櫃了嗎
54008,$$Stock#AskCounterExponent,本週行情
54009,$$Stock#AskCounterExponent,特刊今天的國際行情
54010,$$Stock#AskCounterExponent,股票指數今天
54011,$$Stock#AskCounterExponent,貴金屬華宇今今天的價格是多少
54012,$$Stock#AskCounterExponent,陸海股票是屬於上市還是上櫃
54013,$$Stock#AskCounterExponent,龍安路三年台北證券綜合指數
54014,$$Stock#AskFutures,seven-eleven台指期
54015,$$Stock#AskFutures,今天期貨指數
54016,$$Stock#AskFutures,仕欽創股票期貨
54017,$$Stock#AskFutures,台指期
54018,$$Stock#AskFutures,台指期收盤多少
54019,$$Stock#AskFutures,台指期貨
54020,$$Stock#AskFutures,台灣期貨NOVA希望妳可以
54021,$$Stock#AskFutures,台灣期貨八月六號
54022,$$Stock#AskFutures,台股期貨
54023,$$Stock#AskFutures,哪台指期的
54024,$$Stock#AskFutures,反正期貨
54025,$$Stock#AskFutures,新北市平溪其它三月二十六日的期貨商報
54026,$$Stock#AskFutures,期貨
54027,$$Stock#AskFutures,期貨COSTCO
54028,$$Stock#AskFutures,期貨SOGO
54029,$$Stock#AskFutures,期貨籌碼
54030,$$Stock#AskFutures,期貨資訊
54031,$$Stock#AskFutures,期貨走勢
54032,$$Stock#AskFutures,樂文台指期
54033,$$Stock#AskFutures,請問期貨
54034,$$Stock#AskFutures,黃金期貨今天開盤我猜
54035,$$Stock#AskLimitUpAndDown,一起去開漲停
54036,$$Stock#AskLimitUpAndDown,今日漲停
54037,$$Stock#AskLimitUpAndDown,漲停的股票
54038,$$Stock#AskLimitUpAndDown,跌停板
54039,$$Stock#AskLimitUpAndDown,跌停板回應
54040,$$Stock#AskLimitUpAndDown,那一支股票明天漲停板
54041,$$Stock#AskLimitUpAndDown,那張股票漲停
54042,$$Stock#AskListedExponent,上市股票
54043,$$Stock#AskListedExponent,上市股票吧一
54044,$$Stock#AskListedExponent,今天加權指數收盤價
54045,$$Stock#AskListedExponent,今天股票加權指數
54046,$$Stock#AskListedExponent,今天股票加權指數將到場
54047,$$Stock#AskListedExponent,今日台股加權指數
54048,$$Stock#AskListedExponent,你今天上市股價為何
54049,$$Stock#AskListedExponent,你今天上市股票
54050,$$Stock#AskListedExponent,剛上市股票
54051,$$Stock#AskListedExponent,加權住宿多少
54052,$$Stock#AskListedExponent,加權指數
54053,$$Stock#AskListedExponent,加權指數多少
54054,$$Stock#AskListedExponent,加權指數著
54055,$$Stock#AskListedExponent,加權股價指數
54056,$$Stock#AskListedExponent,加權股價服務
54057,$$Stock#AskListedExponent,台灣加權指數
54058,$$Stock#AskListedExponent,台灣加權指數以
54059,$$Stock#AskListedExponent,台股加權指數
54060,$$Stock#AskListedExponent,台股集中市場價錢了無數黑惡魔
54061,$$Stock#AskListedExponent,告訴我今天台灣的加權指數收多少
54062,$$Stock#AskListedExponent,大立光的的價格是多少收盤價是多少
54063,$$Stock#AskListedExponent,很少加權指數
54064,$$Stock#AskListedExponent,我大盤加權指數
54065,$$Stock#AskListedExponent,新上市的股票三
54066,$$Stock#AskListedExponent,是股票加權指數
54067,$$Stock#AskListedExponent,未上市股票網賽亞
54068,$$Stock#AskListedExponent,活動量加權指數
54069,$$Stock#AskListedExponent,目前加權股價
54070,$$Stock#AskListedExponent,目前股票加權
54071,$$Stock#AskListedExponent,股市今年上市
54072,$$Stock#AskListedExponent,股票加權值
54073,$$Stock#AskListedExponent,股票加權指數
54074,$$Stock#AskListedExponent,集中市場股價
54078,$$Stock#AskMarket,F-慧洋大盤指數
54083,$$Stock#AskMarket,pizza股票查詢
54086,$$Stock#AskMarket,一大盤
54091,$$Stock#AskMarket,三大股市
54097,$$Stock#AskMarket,不過我偏好股票
54099,$$Stock#AskMarket,世界股票走勢
54108,$$Stock#AskMarket,什麼股票會大
54122,$$Stock#AskMarket,今天在股市
54131,$$Stock#AskMarket,今天大盤指數是多少
54132,$$Stock#AskMarket,今天大盤的漲跌
54138,$$Stock#AskMarket,今天的大盤指數
54144,$$Stock#AskMarket,今天的股市行情
54148,$$Stock#AskMarket,今天的股票漲還是得
54149,$$Stock#AskMarket,今天的股票行情
54159,$$Stock#AskMarket,今天股市漲或跌
54160,$$Stock#AskMarket,今天股市漲還是跌
54163,$$Stock#AskMarket,今天股市行情如何
54174,$$Stock#AskMarket,今天股票好不好
54180,$$Stock#AskMarket,今天股票收盤如何
54182,$$Stock#AskMarket,今天股票是漲還是跌
54189,$$Stock#AskMarket,今天股票那些師長的
54192,$$Stock#AskMarket,今年的股票
54196,$$Stock#AskMarket,今日股價分析
54198,$$Stock#AskMarket,今日股市行情
54203,$$Stock#AskMarket,他今天大盤指數
54204,$$Stock#AskMarket,他今天的股票
54207,$$Stock#AskMarket,但大盤
54213,$$Stock#AskMarket,你可以預測股票
54217,$$Stock#AskMarket,你會查股票嗎
54224,$$Stock#AskMarket,你股票走勢
54243,$$Stock#AskMarket,匯率股票
54264,$$Stock#AskMarket,台南股票五福股票網路
54281,$$Stock#AskMarket,台股seven
54288,$$Stock#AskMarket,台股大盤只是
54290,$$Stock#AskMarket,台股好玩嗎
54292,$$Stock#AskMarket,台股指數一月三十號收盤為多少
54293,$$Stock#AskMarket,台股指數持續
54296,$$Stock#AskMarket,台股有機會
54308,$$Stock#AskMarket,哇看股票
54310,$$Stock#AskMarket,哦那個大盤
54315,$$Stock#AskMarket,因此大盤指數多少我
54323,$$Stock#AskMarket,大盤只是
54325,$$Stock#AskMarket,大盤子
54332,$$Stock#AskMarket,大盤指數型
54338,$$Stock#AskMarket,大盤指數的
54343,$$Stock#AskMarket,大盤此時
54345,$$Stock#AskMarket,大盤的
54367,$$Stock#AskMarket,好股票只是
54381,$$Stock#AskMarket,年輕的股市行情
54393,$$Stock#AskMarket,我在什麼股票
54398,$$Stock#AskMarket,我想要查股票資訊
54412,$$Stock#AskMarket,我要查股票好吃
54420,$$Stock#AskMarket,我要看股票的資訊
54430,$$Stock#AskMarket,文章看股票
54434,$$Stock#AskMarket,於今日大盤指數
54443,$$Stock#AskMarket,於股票大盤
54444,$$Stock#AskMarket,於股票諮詢如何
54451,$$Stock#AskMarket,是股票
54460,$$Stock#AskMarket,查彰化銀行股票
54462,$$Stock#AskMarket,查詢股票
54464,$$Stock#AskMarket,查詢股票漲跌
54468,$$Stock#AskMarket,海科大股票
54470,$$Stock#AskMarket,漫步我要查股票
54472,$$Stock#AskMarket,特力屋股票
54474,$$Stock#AskMarket,現在我好股票
54476,$$Stock#AskMarket,現在的股票怎麼樣
54495,$$Stock#AskMarket,第一銀行的股票來
54513,$$Stock#AskMarket,股市大跌連
54521,$$Stock#AskMarket,股市行情
54523,$$Stock#AskMarket,股市行情於
54536,$$Stock#AskMarket,股票上漲還是下跌
54543,$$Stock#AskMarket,股票住宿
54549,$$Stock#AskMarket,股票分析和我的
54550,$$Stock#AskMarket,股票力致股票只是
54554,$$Stock#AskMarket,股票台灣企銀
54556,$$Stock#AskMarket,股票台灣大哥大
54558,$$Stock#AskMarket,股票和去
54563,$$Stock#AskMarket,股票大盤指數
54567,$$Stock#AskMarket,股票套牢股票
54573,$$Stock#AskMarket,股票志旭股票資訊
54577,$$Stock#AskMarket,股票指數股票資訊
54579,$$Stock#AskMarket,股票收盤指數的那
54588,$$Stock#AskMarket,股票智泰股票持續
54593,$$Stock#AskMarket,股票會一家
54600,$$Stock#AskMarket,股票漲跌
54602,$$Stock#AskMarket,股票玉山銀行
54610,$$Stock#AskMarket,股票看
54622,$$Stock#AskMarket,股票股票資訊
54626,$$Stock#AskMarket,股票衛浴約
54632,$$Stock#AskMarket,股票資訊公開
54640,$$Stock#AskMarket,股票走勢和
54642,$$Stock#AskMarket,股票走勢圖
54643,$$Stock#AskMarket,股票走勢與
54647,$$Stock#AskMarket,股票開盤
54648,$$Stock#AskMarket,股票食宿
54652,$$Stock#AskMarket,談到股票行情
54657,$$Stock#AskMarket,豐興盤價
54660,$$Stock#AskMarket,這我好股票喔
54661,$$Stock#AskMarket,逢八月股票
54675,$$Stock#AskMarket,那麼好了今日大盤指數
54690,$$Stock#AskMyStock,seven股票自選股票的纖毛
54691,$$Stock#AskMyStock,天氣自選股
54692,$$Stock#AskMyStock,我的股票
54693,$$Stock#AskMyStock,我的股票志旭的
54694,$$Stock#AskMyStock,我的股票資訊
54695,$$Stock#AskMyStock,我的股票資訊網
54696,$$Stock#AskMyStock,我的自選股
54697,$$Stock#AskMyStock,我要六月二十四號自選股的情感
54698,$$Stock#AskMyStock,投資組合
54699,$$Stock#AskMyStock,澎湖六月二十四號的自選股清淡的股票不是都
54700,$$Stock#AskMyStock,網路我的股票的固定的
54701,$$Stock#AskMyStock,自選股票
54702,$$Stock#AskMyStock,請問鴻友自選股票
54703,$$Stock#AskMyStock,鳳捷路自選股的
54704,$$Stock#AskStockFund,三峽行的股票
54705,$$Stock#AskStockFund,中壢的股票
54706,$$Stock#AskStockFund,台中單股票
54707,$$Stock#AskStockFund,台中當股票
54708,$$Stock#AskStockFund,台中股市
54709,$$Stock#AskStockFund,台中裕股票
54710,$$Stock#AskStockFund,台北股市
54711,$$Stock#AskStockFund,台北股市如何
54712,$$Stock#AskStockFund,台北股市收盤
54713,$$Stock#AskStockFund,台北股市是
54714,$$Stock#AskStockFund,台北股市的
54715,$$Stock#AskStockFund,台北股市的課表
54716,$$Stock#AskStockFund,台北股票
54717,$$Stock#AskStockFund,台北股票諮詢
54718,$$Stock#AskStockFund,台南股票
54719,$$Stock#AskStockFund,台南股票會持續
54720,$$Stock#AskStockFund,台南股票朱芯儀
54721,$$Stock#AskStockFund,台南股票版主
54722,$$Stock#AskStockFund,台南股票衛展
54723,$$Stock#AskStockFund,台南股票資訊
54724,$$Stock#AskStockFund,台南股票資訊來
54725,$$Stock#AskStockFund,台南股票資訊的
54726,$$Stock#AskStockFund,台股基金
54727,$$Stock#AskStockFund,彰化股市處於了
54728,$$Stock#AskStockFund,新竹股市
54729,$$Stock#AskStockFund,桃園的股票
54730,$$Stock#AskStockFund,桃園股票資訊
54731,$$Stock#AskStockFund,看到食物股市的吸收
54732,$$Stock#AskStockFund,看股票高雄
54733,$$Stock#AskStockFund,股票119甲
54734,$$Stock#AskStockFund,股票南寮多少錢
54735,$$Stock#AskStockFund,股票台南
54736,$$Stock#AskStockFund,股票基金
54737,$$Stock#AskStockFund,要從台北股市
54738,$$Stock#AskStockFund,高雄股市
54739,$$Stock#AskStockHistory,F-合富歷史
54740,$$Stock#AskStockHistory,F-大略歷史了
54741,$$Stock#AskStockHistory,F-太和歷史
54742,$$Stock#AskStockHistory,F-康控歷史都
54743,$$Stock#AskStockHistory,F-康樂歷史
54744,$$Stock#AskStockHistory,F-東凌歷史去
54745,$$Stock#AskStockHistory,F-東明歷史
54746,$$Stock#AskStockHistory,F-科納歷史他
54747,$$Stock#AskStockHistory,F-貿聯歷史
54748,$$Stock#AskStockHistory,F-駿吉歷史為
54749,$$Stock#AskStockHistory,FB摩台歷史了
54750,$$Stock#AskStockHistory,中石化歷史
54751,$$Stock#AskStockHistory,今天F-紅馬歷史和
54752,$$Stock#AskStockHistory,今天岱宇歷史
54753,$$Stock#AskStockHistory,先益歷史
54754,$$Stock#AskStockHistory,如台聯電歷史
54755,$$Stock#AskStockHistory,我要查廷鑫歷史新
54756,$$Stock#AskStockHistory,昇貿歷史
54757,$$Stock#AskStockHistory,昇貿歷史的
54758,$$Stock#AskStockHistory,群創三個月歷史股價
54759,$$Stock#AskStockHistory,股票佳穎歷史問題
54760,$$Stock#AskStockHistory,股票明躍的歷史
54761,$$Stock#AskStockHistory,調查禾鴻歷史的
54762,$$Stock#AskStockHistory,請告訴我欣天然歷史
54764,$$Stock#AskStockInfoByName,2011三商行
54790,$$Stock#AskStockInfoByName,F*AS三商壽
54855,$$Stock#AskStockInfoByName,F-乙盛
54861,$$Stock#AskStockInfoByName,F-光麗今還加
54916,$$Stock#AskStockInfoByName,F-康友的股價不
54947,$$Stock#AskStockInfoByName,F-欣厚股廣宇股價好好
54958,$$Stock#AskStockInfoByName,F-泰鼎日前
55003,$$Stock#AskStockInfoByName,F-紅木台積電
55047,$$Stock#AskStockInfoByName,F-貿聯完成
55055,$$Stock#AskStockInfoByName,F-達輝是
55180,$$Stock#AskStockInfoByName,上銀的股票
55258,$$Stock#AskStockInfoByName,中壽
55274,$$Stock#AskStockInfoByName,中工股票
